product_type,brand_name,product_description,search_result_id,watersense_certified,energy_star_certified,ada_certified,product_url,image_url,product_rating,cost,currency
range,koolmore,"Koolmore 36 in. 5 Elements, Freestanding Electric Range with Convection Oven in. Stainless Steel with Legs, 4.3 cu. ft.",323701247,0,1,0,https://www.homedepot.com/p/Koolmore-36-in-5-Elements-Freestanding-Electric-Range-with-Convection-Oven-in-Stainless-Steel-with-Legs-4-3-cu-ft-KM-FR36EE-SS/323701247,https://images.thdstatic.com/productImages/f37968cd-f7a5-4f4d-ab32-8e0b71b59e9d/svn/stainless-steel-koolmore-single-oven-electric-ranges-km-fr36ee-ss-64_1000.jpg,5,2327.03,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Electric Dryer in White with Sanitize Cycle, ENERGY STAR",312563954,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Electric-Dryer-in-White-with-Sanitize-Cycle-ENERGY-STAR-GFD55ESSNWW/312563954,https://images.thdstatic.com/productImages/10dfa74b-fae5-4168-a0fe-bfedb94d2cd0/svn/white-ge-electric-dryers-gfd55essnww-64_1000.jpg,4.7,798,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Electric Dryer in Sapphire Blue with Steam and Sanitize Cycle, ENERGY STAR",311972508,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Electric-Dryer-in-Sapphire-Blue-with-Steam-and-Sanitize-Cycle-ENERGY-STAR-GFD85ESPNRS/311972508,https://images.thdstatic.com/productImages/ccde1828-2289-4bf4-a6cc-1fd5fc5cc738/svn/blue-sapphire-ge-electric-dryers-gfd85espnrs-64_1000.jpg,4.7,948,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Electric Dryer in Satin Nickel with Steam and Sanitize Cycle, ENERGY STAR",311972499,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Electric-Dryer-in-Satin-Nickel-with-Steam-and-Sanitize-Cycle-ENERGY-STAR-GFD65ESPNSN/311972499,https://images.thdstatic.com/productImages/7cb35a18-9f7d-4b20-b820-b31c809f5c60/svn/satin-nickel-ge-electric-dryers-gfd65espnsn-64_1000.jpg,4.6,898,USD
dryer,ge,"GE 7.8 cu.ft. vented Smart Front Load Gas Dryer in White with Sanitize Cycle, ENERGY STAR",312563956,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-vented-Smart-Front-Load-Gas-Dryer-in-White-with-Sanitize-Cycle-ENERGY-STAR-GFD55GSSNWW/312563956,https://images.thdstatic.com/productImages/99a98555-0306-45f2-a953-0e7d8dc7d9c2/svn/white-ge-gas-dryers-gfd55gssnww-64_1000.jpg,4.7,898,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Gas Dryer in Sapphire Blue with Steam and Sanitize Cycle, ENERGY STAR",311972514,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Gas-Dryer-in-Sapphire-Blue-with-Steam-and-Sanitize-Cycle-ENERGY-STAR-GFD85GSPNRS/311972514,https://images.thdstatic.com/productImages/0a69f07c-7f7a-4de0-8e78-334c44aa48b3/svn/blue-sapphire-ge-gas-dryers-gfd85gspnrs-64_1000.jpg,4.7,1048,USD
dryer,whirlpool,Whirlpool 7.4 cu. ft. Vented Electric Dryer in White,319857211,0,1,1,https://www.homedepot.com/p/Whirlpool-7-4-cu-ft-Vented-Electric-Dryer-in-White-WED5605MW/319857211,https://images.thdstatic.com/productImages/c107e96e-8102-40b4-a3a0-68ec2dc4df62/svn/white-whirlpool-electric-dryers-wed5605mw-64_1000.jpg,4.2,698,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Gas Dryer in Satin Nickel with Steam and Sanitize Cycle, ENERGY STAR",311972501,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Gas-Dryer-in-Satin-Nickel-with-Steam-and-Sanitize-Cycle-ENERGY-STAR-GFD65GSPNSN/311972501,https://images.thdstatic.com/productImages/bcf4bdca-7e01-4ced-a220-95174e618521/svn/satin-nickel-ge-gas-dryers-gfd65gspnsn-64_1000.jpg,4.7,998,USD
dryer,ge,"GE 7.8 cu. ft. Smart Front Load Electric Dryer in White with Long Vent and Sanitize Cycle, ENERGY STAR",312980603,0,1,1,https://www.homedepot.com/p/GE-7-8-cu-ft-Smart-Front-Load-Electric-Dryer-in-White-with-Long-Vent-and-Sanitize-Cycle-ENERGY-STAR-GFV55ESSNWW/312980603,https://images.thdstatic.com/productImages/47ed0df7-9d6c-4a0b-baba-af4a3f17b400/svn/white-ge-electric-dryers-gfv55essnww-64_1000.jpg,4.7,1149,USD
dryer,whirlpool,"Whirlpool 4.3 cu.ft. 240-Volt Stackable Electric ventless Dryer in White, ENERGY STAR",318858071,0,1,1,https://www.homedepot.com/p/Whirlpool-4-3-cu-ft-240-Volt-Stackable-Electric-ventless-Dryer-in-White-ENERGY-STAR-WCD5090JW/318858071,https://images.thdstatic.com/productImages/44e94a44-6030-4d77-8809-64f5181c0ac2/svn/white-whirlpool-electric-dryers-wcd5090jw-64_1000.jpg,4,1249,USD
washing machine,lg,LG 4.1 cu. ft. Top Load Washer with Agitator in White,324433017,1,1,0,https://www.homedepot.com/p/LG-4-1-cu-ft-Top-Load-Washer-with-Agitator-in-White-WT6105CW/324433017,https://images.thdstatic.com/productImages/56207f4d-8915-4ae7-bcda-f2171df513d7/svn/white-lg-top-load-washers-wt6105cw-64_1000.jpg,4.5,498,USD
washing machine,ge,"GE 4.6 cu. ft. High-Efficiency White Top Load Washing Machine with Sanitize with Oxi, ENERGY STAR",315750223,1,1,0,https://www.homedepot.com/p/GE-4-6-cu-ft-High-Efficiency-White-Top-Load-Washing-Machine-with-Sanitize-with-Oxi-ENERGY-STAR-GTW540ASPWS/315750223,https://images.thdstatic.com/productImages/122d8518-9a1d-4e48-b78f-707b21fface9/svn/white-ge-top-load-washers-gtw540aspws-64_1000.jpg,4,568,USD
washing machine,ge,"GE 4.6 cu. ft. High-Efficiency White Top Load Washer with Infusor, ENERGY STAR",308654238,1,1,0,https://www.homedepot.com/p/GE-4-6-cu-ft-High-Efficiency-White-Top-Load-Washer-with-Infusor-ENERGY-STAR-GTW500ASNWS/308654238,https://images.thdstatic.com/productImages/9faeafdf-86d9-4ebe-8c23-80461f6a8148/svn/white-ge-top-load-washers-gtw500asnws-64_1000.jpg,4.1,568,USD
washing machine,black+decker,BLACK+DECKER 3.0 cu. ft. Portable Top Load Washer in White,320094443,1,1,0,https://www.homedepot.com/p/BLACK-DECKER-3-0-cu-ft-Portable-Top-Load-Washer-in-White-BPW30MW/320094443,https://images.thdstatic.com/productImages/be3b1989-4e94-4e01-882c-5ff20d9f5f67/svn/white-black-decker-top-load-washers-bpw30mw-64_1000.jpg,4.9,594.67,USD
washing machine,lg,"LG 4.3 Cu. Ft. Top Load Washer in White with 4-Way Agitator, NeveRust Drum and TurboDrum Technology",316091585,1,1,0,https://www.homedepot.com/p/LG-4-3-Cu-Ft-Top-Load-Washer-in-White-with-4-Way-Agitator-NeveRust-Drum-and-TurboDrum-Technology-WT7005CW/316091585,https://images.thdstatic.com/productImages/1553a765-0d66-4a7d-b9e1-d7213c6106ae/svn/white-lg-top-load-washers-wt7005cw-64_1000.jpg,4.4,598,USD
washing machine,samsung,Samsung 4.5 cu. ft. High-Efficiency Front Load Washer with Self-Clean+ in White,313846213,1,1,0,https://www.homedepot.com/p/Samsung-4-5-cu-ft-High-Efficiency-Front-Load-Washer-with-Self-Clean-in-White-WF45T6000AW/313846213,https://images.thdstatic.com/productImages/8884f130-2ef0-4229-9f52-b889e545008d/svn/white-samsung-front-load-washers-wf45t6000aw-64_1000.jpg,4.3,628,USD
washing machine,samsung,"Samsung 5 cu. ft. High-Efficiency Top Load Washer with Impeller and Active Water Jet in White, ENERGY STAR",309171868,1,1,0,https://www.homedepot.com/p/Samsung-5-cu-ft-High-Efficiency-Top-Load-Washer-with-Impeller-and-Active-Water-Jet-in-White-ENERGY-STAR-WA50R5200AW/309171868,https://images.thdstatic.com/productImages/32171504-0d89-4f23-ae13-f3bb761a06ec/svn/white-samsung-top-load-washers-wa50r5200aw-64_1000.jpg,4.2,628,USD
washing machine,lg,LG 4.5 Cu. Ft. Stackable Front Load Washer in White with Coldwash Technology,312399923,1,1,0,https://www.homedepot.com/p/LG-4-5-Cu-Ft-Stackable-Front-Load-Washer-in-White-with-Coldwash-Technology-WM3400CW/312399923,https://images.thdstatic.com/productImages/fa0ce2e2-6c6d-400d-982d-99b5897f5c9b/svn/white-lg-front-load-washers-wm3400cw-64_1000.jpg,4.4,648,USD
washing machine,lg,LG 27 in. W 1 cu. ft. Pedestal Front Load Washer Slim DD Motor in Black Steel,322848196,1,1,0,https://www.homedepot.com/p/LG-27-in-W-1-cu-ft-Pedestal-Front-Load-Washer-Slim-DD-Motor-in-Black-Steel-WD300CB/322848196,https://images.thdstatic.com/productImages/1eaef090-3b16-42b6-84e0-37e6ee6bf228/svn/black-steel-lg-front-load-washers-wd300cb-64_1000.jpg,4.1,648,USD
washing machine,samsung,"Samsung 5.1 cu. ft. Smart High-Efficiency Top Load Washer with Agitator, ActiveWave and Super Speed in Brushed Black ENERGY STAR",324188254,1,1,0,https://www.homedepot.com/p/Samsung-5-1-cu-ft-Smart-High-Efficiency-Top-Load-Washer-with-Agitator-ActiveWave-and-Super-Speed-in-Brushed-Black-ENERGY-STAR-WA51A5505AV/324188254,https://images.thdstatic.com/productImages/d84d5d00-67d4-4963-8cf6-0e4d9d3686ef/svn/brushed-black-samsung-top-load-washers-wa51a5505av-64_1000.jpg,4.2,678,USD
washing machine,ge,"GE Profile 5.0 cu. ft. High-Efficiency Smart White Top Load Washer with Microban Technology, ENERGY STAR",317914032,1,1,0,https://www.homedepot.com/p/GE-Profile-5-0-cu-ft-High-Efficiency-Smart-White-Top-Load-Washer-with-Microban-Technology-ENERGY-STAR-PTW600BSRWS/317914032,https://images.thdstatic.com/productImages/64817c57-4aa8-44be-9c93-cd697b1b77da/svn/white-ge-profile-top-load-washers-ptw600bsrws-64_1000.jpg,4.2,698,USD
washing machine,ge profile,"GE Profile 5.0 cu. ft. High-Efficiency Smart White Top Load Washer with Microban Technology, ENERGY STAR",317914032,1,1,0,https://www.homedepot.com/p/GE-Profile-5-0-cu-ft-High-Efficiency-Smart-White-Top-Load-Washer-with-Microban-Technology-ENERGY-STAR-PTW600BSRWS/317914032,https://images.thdstatic.com/productImages/64817c57-4aa8-44be-9c93-cd697b1b77da/svn/white-ge-profile-top-load-washers-ptw600bsrws-64_1000.jpg,4.2,698,USD
washing machine,profile,"GE Profile 5.0 cu. ft. High-Efficiency Smart White Top Load Washer with Microban Technology, ENERGY STAR",317914032,1,1,0,https://www.homedepot.com/p/GE-Profile-5-0-cu-ft-High-Efficiency-Smart-White-Top-Load-Washer-with-Microban-Technology-ENERGY-STAR-PTW600BSRWS/317914032,https://images.thdstatic.com/productImages/64817c57-4aa8-44be-9c93-cd697b1b77da/svn/white-ge-profile-top-load-washers-ptw600bsrws-64_1000.jpg,4.2,698,USD
washing machine,whirlpool,"Whirlpool 4.5 cu. ft. Front Load Washer with Steam, Quick Wash Cycle and Vibration Control Technology in Chrome Shadow",320587744,1,1,0,https://www.homedepot.com/p/Whirlpool-4-5-cu-ft-Front-Load-Washer-with-Steam-Quick-Wash-Cycle-and-Vibration-Control-Technology-in-Chrome-Shadow-WFW5605MC/320587744,https://images.thdstatic.com/productImages/044882e8-462b-442a-89fe-a9ca06c2fcc5/svn/chrome-shadow-whirlpool-front-load-washers-wfw5605mc-64_1000.jpg,4.1,698,USD
washing machine,maytag,"Maytag 4.5 cu. ft. White Stackable Front Load Washing Machine with 12-Hour Fresh Spin, ENERGY STAR",308241827,1,1,0,https://www.homedepot.com/p/Maytag-4-5-cu-ft-White-Stackable-Front-Load-Washing-Machine-with-12-Hour-Fresh-Spin-ENERGY-STAR-MHW5630HW/308241827,https://images.thdstatic.com/productImages/9bc87d66-4700-4911-a323-8601f37dac53/svn/white-maytag-front-load-washers-mhw5630hw-64_1000.jpg,4.4,698,USD
washing machine,lg,LG 29 in. 1.0 cu. ft. SideKick Laundry Pedestal Washer with Slim DirectDrive motor and 3-Motion Technology in Black Steel,320326858,1,1,0,https://www.homedepot.com/p/LG-29-in-1-0-cu-ft-SideKick-Laundry-Pedestal-Washer-with-Slim-DirectDrive-motor-and-3-Motion-Technology-in-Black-Steel-WD200CB/320326858,https://images.thdstatic.com/productImages/d59e8d29-a882-4daf-b8f7-7d0e77d84ac9/svn/black-steel-lg-front-load-washers-wd200cb-64_1000.jpg,4.2,698,USD
washing machine,lg,LG 5.0 cu. ft. Stackable Front Load Washer in White with 6Motion Technology,324295999,1,1,0,https://www.homedepot.com/p/LG-5-0-cu-ft-Stackable-Front-Load-Washer-in-White-with-6Motion-Technology-WM3470CW/324295999,https://images.thdstatic.com/productImages/1c07e853-1bd8-455d-8118-07c34b0ca6a2/svn/white-lg-front-load-washers-wm3470cw-64_1000.jpg,4.3,698,USD
washing machine,lg,"LG 5 cu.ft. Top Load Washer in White with Impeller, NeveRust Drum andd TurboDrum Technology",312441660,1,1,0,https://www.homedepot.com/p/LG-5-cu-ft-Top-Load-Washer-in-White-with-Impeller-NeveRust-Drum-andd-TurboDrum-Technology-WT7150CW/312441660,https://images.thdstatic.com/productImages/92afb12f-4a9e-4f76-b106-454f19dbf341/svn/white-lg-top-load-washers-wt7150cw-64_1000.jpg,4.4,698,USD
washing machine,lg,LG SIGNATURE 29 in. 1.0 cu. ft. SideKick Pedestal Front Load Washer w/TWINWash System Compatibility in Black Stainless Steel,300036909,1,1,0,https://www.homedepot.com/p/LG-SIGNATURE-29-in-1-0-cu-ft-SideKick-Pedestal-Front-Load-Washer-w-TWINWash-System-Compatibility-in-Black-Stainless-Steel-WD205CK/300036909,https://images.thdstatic.com/productImages/e4ec70dd-aa95-42b0-b71b-88f9a7e74908/svn/black-stainless-steel-lg-signature-front-load-washers-wd205ck-64_1000.jpg,4.3,746,USD
washing machine,lg signature,LG SIGNATURE 29 in. 1.0 cu. ft. SideKick Pedestal Front Load Washer w/TWINWash System Compatibility in Black Stainless Steel,300036909,1,1,0,https://www.homedepot.com/p/LG-SIGNATURE-29-in-1-0-cu-ft-SideKick-Pedestal-Front-Load-Washer-w-TWINWash-System-Compatibility-in-Black-Stainless-Steel-WD205CK/300036909,https://images.thdstatic.com/productImages/e4ec70dd-aa95-42b0-b71b-88f9a7e74908/svn/black-stainless-steel-lg-signature-front-load-washers-wd205ck-64_1000.jpg,4.3,746,USD
washing machine,lg,LG 4.5 Cu. Ft. Stackable SMART Front Load Washer in White with Steam and TurboWash360 Technology,312440202,1,1,0,https://www.homedepot.com/p/LG-4-5-Cu-Ft-Stackable-SMART-Front-Load-Washer-in-White-with-Steam-and-TurboWash360-Technology-WM4000HWA/312440202,https://images.thdstatic.com/productImages/13ae97b7-e7e7-473d-891e-10c625019ae4/svn/white-lg-front-load-washers-wm4000hwa-64_1000.jpg,4.6,748,USD
washing machine,electrolux,Electrolux 4.4 cu. ft. Front Load Washer with LuxCare in White,318281044,1,1,0,https://www.homedepot.com/p/Electrolux-4-4-cu-ft-Front-Load-Washer-with-LuxCare-in-White-ELFW7337AW/318281044,https://images.thdstatic.com/productImages/f59eda1d-d050-49ce-ba51-59b706f4e2ce/svn/white-electrolux-front-load-washers-elfw7337aw-64_1000.jpg,4.5,748,USD
washing machine,maytag,"Maytag 5.3 cu. ft. Smart Capable White Top Load Washing Machine with Extra Power Button, ENERGY STAR",312273355,1,1,0,https://www.homedepot.com/p/Maytag-5-3-cu-ft-Smart-Capable-White-Top-Load-Washing-Machine-with-Extra-Power-Button-ENERGY-STAR-MVW7232HW/312273355,https://images.thdstatic.com/productImages/48f4d1b7-9eac-4442-bf2d-fb3903e21e5f/svn/white-maytag-top-load-washers-mvw7232hw-64_1000.jpg,4.2,778,USD
washing machine,samsung,"Samsung 5.5 cu. ft. Smart High-Efficiency Top Load Washer with Impeller and Super Speed in Ivory, ENERGY STAR",324188337,1,1,0,https://www.homedepot.com/p/Samsung-5-5-cu-ft-Smart-High-Efficiency-Top-Load-Washer-with-Impeller-and-Super-Speed-in-Ivory-ENERGY-STAR-WA55A7300AE/324188337,https://images.thdstatic.com/productImages/da87ce1f-8555-4cf9-9252-0f43b594db8b/svn/ivory-samsung-top-load-washers-wa55a7300ae-64_1000.jpg,4.6,778,USD
washing machine,lg,"LG 5.5 cu. ft. Large Capacity Smart Top Load Washer with Impeller, NeveRust Drum, TurboWash3D in White",320326878,1,1,0,https://www.homedepot.com/p/LG-5-5-cu-ft-Large-Capacity-Smart-Top-Load-Washer-with-Impeller-NeveRust-Drum-TurboWash3D-in-White-WT7400CW/320326878,https://images.thdstatic.com/productImages/b95599ae-473f-43cf-8423-93e36cfd2c7d/svn/white-lg-top-load-washers-wt7400cw-64_1000.jpg,4.4,798,USD
washing machine,lg,"LG 4.5 cu. ft. Ultra Large Front Load Washer with AIDD, TurboWash, Steam and Wi-Fi Connectivity in White",324432768,1,1,0,https://www.homedepot.com/p/LG-4-5-cu-ft-Ultra-Large-Front-Load-Washer-with-AIDD-TurboWash-Steam-and-Wi-Fi-Connectivity-in-White-WM5500HWA/324432768,https://images.thdstatic.com/productImages/c90df459-5814-4ec6-9e35-b797af5bcf4f/svn/white-lg-front-load-washers-wm5500hwa-64_1000.jpg,4.8,798,USD
washing machine,electrolux,"Electrolux 27 in. 4.5 cu. ft. High Efficiency Front Load Washer with LuxCare Wash System 20-minutes Fast Wash, ENERGY STAR in White",318268142,1,1,0,https://www.homedepot.com/p/Electrolux-27-in-4-5-cu-ft-High-Efficiency-Front-Load-Washer-with-LuxCare-Wash-System-20-minutes-Fast-Wash-ENERGY-STAR-in-White-ELFW7437AW/318268142,https://images.thdstatic.com/productImages/4820040c-8d1b-427d-8fdb-48286b515afd/svn/white-electrolux-front-load-washers-elfw7437aw-64_1000.jpg,4.7,798,USD
washing machine,lg,"LG 5.5 cu. ft. Large Capacity Smart Top Load Washer with Impeller, NeveRust Drum, TurboWash3D in White",320326878,1,1,0,https://www.homedepot.com/p/LG-5-5-cu-ft-Large-Capacity-Smart-Top-Load-Washer-with-Impeller-NeveRust-Drum-TurboWash3D-in-White-WT7400CW/320326878,https://images.thdstatic.com/productImages/b95599ae-473f-43cf-8423-93e36cfd2c7d/svn/white-lg-top-load-washers-wt7400cw-64_1000.jpg,4.4,798,USD
washing machine,maytag,"Maytag 4.8 cu. ft. Stackable White Front Load Washing Machine with Steam and 16-Hour Fresh Hold Option, ENERGY STAR",308241954,1,1,0,https://www.homedepot.com/p/Maytag-4-8-cu-ft-Stackable-White-Front-Load-Washing-Machine-with-Steam-and-16-Hour-Fresh-Hold-Option-ENERGY-STAR-MHW6630HW/308241954,https://images.thdstatic.com/productImages/52de2469-6d7e-429b-aef1-a55a65d73731/svn/white-maytag-front-load-washers-mhw6630hw-64_1000.jpg,4.5,848,USD
washing machine,samsung,"Samsung 5.5 cu. ft. Smart High-Efficiency Top Load Washer with Impeller and Auto Dispense System in Brushed Black, ENERGY STAR",324188339,1,1,0,https://www.homedepot.com/p/Samsung-5-5-cu-ft-Smart-High-Efficiency-Top-Load-Washer-with-Impeller-and-Auto-Dispense-System-in-Brushed-Black-ENERGY-STAR-WA55A7700AV/324188339,https://images.thdstatic.com/productImages/0a77a0ba-38cb-4b7c-9809-7b576f4a8205/svn/brushed-black-samsung-top-load-washers-wa55a7700av-64_1000.jpg,4.5,848,USD
washing machine,whirlpool,Whirlpool 5 cu. ft. Front Load Washer in White,321604307,1,1,0,https://www.homedepot.com/p/Whirlpool-5-cu-ft-Front-Load-Washer-in-White-WFW6605MW/321604307,https://images.thdstatic.com/productImages/ab9a53c4-bb9c-4dd9-8c5c-44e1a9f26f04/svn/white-whirlpool-front-load-washers-wfw6605mw-64_1000.jpg,4.2,848,USD
washing machine,black+decker,BLACK+DECKER 2.7 cu. Ft. Front Load Washer with 16 cycles in Compact White,320094174,1,1,0,https://www.homedepot.com/p/BLACK-DECKER-2-7-cu-Ft-Front-Load-Washer-with-16-cycles-in-Compact-White-BFLW27MW/320094174,https://images.thdstatic.com/productImages/894d6907-f471-4978-b499-f9672f06dc22/svn/white-black-decker-front-load-washers-bflw27mw-64_1000.jpg,0,877.97,USD
washing machine,maytag,"Maytag 4.8 cu. ft. Metallic Slate Stackable Front Load Washing Machine with Steam and 16-Hour Fresh Hold Option, ENERGY STAR",308241938,1,1,0,https://www.homedepot.com/p/Maytag-4-8-cu-ft-Metallic-Slate-Stackable-Front-Load-Washing-Machine-with-Steam-and-16-Hour-Fresh-Hold-Option-ENERGY-STAR-MHW6630HC/308241938,https://images.thdstatic.com/productImages/0205f79c-b1a7-4aaa-9c31-582c87c79c9b/svn/metallic-slate-maytag-front-load-washers-mhw6630hc-64_1000.jpg,4.5,878,USD
washing machine,lg,LG 24 in. W 2.4 Cu. Ft. Compact Stackable SMART Front Load Washer in White with Steam and AI Fabric Sensor / Smart Pairing,316226646,1,1,0,https://www.homedepot.com/p/LG-24-in-W-2-4-Cu-Ft-Compact-Stackable-SMART-Front-Load-Washer-in-White-with-Steam-and-AI-Fabric-Sensor-Smart-Pairing-WM1455HWA/316226646,https://images.thdstatic.com/productImages/7d01b803-0951-4edc-beca-4cec8a72a637/svn/white-lg-front-load-washers-wm1455hwa-64_1000.jpg,4.1,898,USD
washing machine,lg,"LG 5 cu. ft. Ultra Large Front Load Washer with TurboWash360, TurboSteam and Wi-Fi Connectivity in White",324432853,1,1,0,https://www.homedepot.com/p/LG-5-cu-ft-Ultra-Large-Front-Load-Washer-with-TurboWash360-TurboSteam-and-Wi-Fi-Connectivity-in-White-WM6500HWA/324432853,https://images.thdstatic.com/productImages/d52f3a5e-5589-4624-939c-b6435eb34589/svn/white-lg-front-load-washers-wm6500hwa-64_1000.jpg,4.6,898,USD
washing machine,lg,"LG 5.5 cu. ft. Large Capacity Smart Top Load Washer with Impeller, NeveRust Drum, TurboWash3D, Steam in White",320327256,1,1,0,https://www.homedepot.com/p/LG-5-5-cu-ft-Large-Capacity-Smart-Top-Load-Washer-with-Impeller-NeveRust-Drum-TurboWash3D-Steam-in-White-WT7900HWA/320327256,https://images.thdstatic.com/productImages/4497aadb-184f-42b4-b114-cad20731f73e/svn/white-lg-top-load-washers-wt7900hwa-64_1000.jpg,4.3,898,USD
washing machine,whirlpool,"Whirlpool 5.2 - 5.3 cu. ft. Smart Top Load Washing Machine in White with 2 in 1 Removable Agitator, ENERGY STAR",318211596,1,1,0,https://www.homedepot.com/p/Whirlpool-5-2-5-3-cu-ft-Smart-Top-Load-Washing-Machine-in-White-with-2-in-1-Removable-Agitator-ENERGY-STAR-WTW8127LW/318211596,https://images.thdstatic.com/productImages/555c4aa8-88d1-4515-904c-daa78cda7f6f/svn/white-whirlpool-top-load-washers-wtw8127lw-64_1000.jpg,4.5,898,USD
